PO_Number,Ref_WorkOrderID,ProductID,SupplierName,ProcessName,DispatchDate,InputWeight_kg,OutputWeight_kg,SupplierScope1_kgCO2e,SupplierScope2_kgCO2e,ProcessingFee_NTD
PO-2024-EXT-05675,WO-2024-CS-02838,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-03,5235.6,5209.42,4585.33,12397.38,16282
PO-2024-EXT-05680,WO-2024-M10-02840,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-03,886.8,891.59,842.91,2063.67,8495
PO-2024-EXT-05689,WO-2024-CS-02845,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-03,7394.5,7357.53,10186.5,15932.73,58342
PO-2024-EXT-05697,WO-2024-M10-02849,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-03,580.9,578,502.17,1590.19,2672
PO-2024-EXT-05701,WO-2024-M10-02851,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-03,211.2,210.14,230.1,536.91,2006
PO-2024-EXT-05704,WO-2024-M10-02852,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-03,719.6,723.85,648.57,1204.49,4296
PO-2024-EXT-05707,WO-2024-M10-02854,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-03,665.6,662.27,708.1,1914.49,3720
PO-2024-EXT-05716,WO-2024-M10-02858,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-03,448.2,449.5,454.94,1113.82,3531
PO-2024-EXT-05721,WO-2024-M12-02861,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-03,2575,2562.13,3034.08,6753.26,19286
PO-2024-EXT-05731,WO-2024-M10-02866,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-06-03,887.5,883.06,850.38,1984.24,2777
PO-2024-EXT-05732,WO-2024-M10-02866,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-06-03,887.5,892.65,626.65,1783.51,5671
PO-2024-EXT-05735,WO-2024-CS-02868,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-03,7558.1,7520.31,6278.7,12747.68,56459
PO-2024-EXT-05739,WO-2024-M12-02870,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-03,1933.6,1923.93,1490.66,4242.65,8353
PO-2024-EXT-05749,WO-2024-CS-02875,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-03,5524.9,5497.28,6893.59,11247.43,41878
PO-2024-EXT-05750,WO-2024-CS-02875,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-03,5524.9,5542.03,6428.75,15739.37,44641
PO-2024-EXT-05574,WO-2024-M10-02787,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-04,268.4,269.47,318.84,618.92,2313
PO-2024-EXT-05580,WO-2024-M10-02790,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-04,599.2,601.06,707.21,1204.16,3355
PO-2024-EXT-05582,WO-2024-M12-02791,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-04,2731.8,2752.29,2497.7,7493.11,16745
PO-2024-EXT-05588,WO-2024-M12-02794,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-04,2100.6,2108.58,2688.43,5218.74,9935
PO-2024-EXT-05595,WO-2024-M12-02798,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-04,1701.5,1692.99,1255.52,3975.82,9034
PO-2024-EXT-05600,WO-2024-M12-02800,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-04,3186.7,3195.94,3739.25,8724.92,12205
PO-2024-EXT-05608,WO-2024-CS-02804,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-04,4484.8,4505.43,5017.69,8543.65,29868
PO-2024-EXT-05611,WO-2024-CS-02806,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-06-04,10125.1,10074.47,13201.59,20648.63,48600
PO-2024-EXT-05615,WO-2024-M10-02808,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-04,235.7,234.52,204.43,684.4,754
PO-2024-EXT-05619,WO-2024-CS-02810,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-04,12561.3,12498.49,18181.56,28437.81,106394
PO-2024-EXT-05632,WO-2024-M10-02816,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-04,554.8,556.96,527.83,1427.1,4876
PO-2024-EXT-05637,WO-2024-M10-02819,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-04,259.2,257.9,328.26,558.92,2327
PO-2024-EXT-05639,WO-2024-CS-02820,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-04,10966.5,10911.67,10790.55,24017.68,107033
PO-2024-EXT-05652,WO-2024-CS-02826,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-04,12651.5,12743.86,10627.1,23653.88,119303
PO-2024-EXT-05655,WO-2024-M12-02828,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-04,3014.3,2999.23,2084.47,6253.39,26495
PO-2024-EXT-05661,WO-2024-M12-02831,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-04,2647.6,2634.36,2554.01,4743.17,25999
PO-2024-EXT-05667,WO-2024-M12-02834,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-04,1332.3,1325.64,1701.72,3455.02,7061
PO-2024-EXT-05671,WO-2024-CS-02836,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-06-04,9358.8,9312.01,7717.8,16400.31,61955
PO-2024-EXT-05673,WO-2024-M12-02837,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-04,964.4,959.58,836.85,2262.59,8226
PO-2024-EXT-05676,WO-2024-CS-02838,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-04,5235.6,5275.91,5429.97,12086.05,25287
PO-2024-EXT-05677,WO-2024-M10-02839,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-04,512.7,510.14,463.06,1133.68,1758
PO-2024-EXT-05678,WO-2024-M10-02839,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-04,512.7,516.24,473.91,919.94,1912
PO-2024-EXT-05687,WO-2024-M10-02844,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-04,861.1,856.79,675.92,2262.87,7465
PO-2024-EXT-05688,WO-2024-M10-02844,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-04,861.1,867.39,757.14,1853.7,6837
PO-2024-EXT-05702,WO-2024-M10-02851,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-04,211.2,212.83,133.19,501.04,1197
PO-2024-EXT-05706,WO-2024-M12-02853,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-06-04,1320.6,1328.13,1166.9,3906.56,11159
PO-2024-EXT-05714,WO-2024-CS-02857,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-04,7994.5,8056.86,9255.72,19668.41,42690
PO-2024-EXT-05717,WO-2024-M12-02859,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-04,818.6,814.51,991.43,1924.52,3929
PO-2024-EXT-05743,WO-2024-M10-02872,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-04,680,676.6,676.94,1657.33,4358
PO-2024-EXT-05748,WO-2024-CS-02874,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-04,5581.2,5619.15,5507.32,14890.19,44761
PO-2024-EXT-05754,WO-2024-M10-02877,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-04,297.4,299.07,292.29,715.58,2019
PO-2024-EXT-05757,WO-2024-M12-02879,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-04,3335,3318.32,3530.69,5296.04,23378
PO-2024-EXT-05761,WO-2024-M10-02881,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-04,860.6,856.3,774.01,2591.25,4741
PO-2024-EXT-05764,WO-2024-M10-02882,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-04,742.9,746.69,943.74,1916.08,5794
PO-2024-EXT-05766,WO-2024-M12-02883,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-04,2141.7,2151.98,2538.91,4928.46,15056
PO-2024-EXT-05776,WO-2024-CS-02888,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-04,4209.2,4238.66,5802.31,9075.39,30811
PO-2024-EXT-05783,WO-2024-CS-02892,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-04,9454.5,9407.23,9468.38,19223.67,39236
PO-2024-EXT-05785,WO-2024-CS-02893,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-04,3584.9,3566.98,5494.93,8594.64,24198
PO-2024-EXT-05786,WO-2024-CS-02893,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-04,3584.9,3602.47,4611.89,7852.66,31403
PO-2024-EXT-05603,WO-2024-M10-02802,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-06-05,187.5,186.56,256.11,400.58,757
PO-2024-EXT-05609,WO-2024-CS-02805,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-05,5677.2,5648.81,4914.46,12031.97,28953
PO-2024-EXT-05614,WO-2024-CS-02807,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-05,7906.6,7946.92,6971.03,13532.02,36133
PO-2024-EXT-05618,WO-2024-CS-02809,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-05,3229.6,3238.32,3858.13,6569.26,14953
PO-2024-EXT-05626,WO-2024-CS-02813,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-05,6708.2,6724.97,9455.31,15427.08,51116
PO-2024-EXT-05627,WO-2024-M12-02814,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-05,1225.7,1219.57,833.09,2789.03,9278
PO-2024-EXT-05631,WO-2024-M10-02816,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-05,554.8,552.03,576.87,941.21,4627
PO-2024-EXT-05638,WO-2024-M10-02819,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-05,259.2,259.85,197.07,624.06,1451
PO-2024-EXT-05643,WO-2024-M12-02822,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-05,1026.2,1021.07,791.44,2649.57,8414
PO-2024-EXT-05646,WO-2024-CS-02823,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-05,4976.6,4996.51,2907.47,9733.7,42848
PO-2024-EXT-05654,WO-2024-M12-02827,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-05,768.4,771.01,605.24,1815.73,5801
PO-2024-EXT-05668,WO-2024-M12-02834,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-06-05,1332.3,1342.29,1073.84,2281.89,7447
PO-2024-EXT-05684,WO-2024-M10-02842,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-06-05,678.5,683.05,649.17,1755.17,2055
PO-2024-EXT-05700,WO-2024-M12-02850,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-05,1478.5,1488.7,1254.68,3226.31,13823
PO-2024-EXT-05708,WO-2024-M10-02854,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-05,665.6,670.19,695.26,1134.36,4585
PO-2024-EXT-05710,WO-2024-M12-02855,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-05,1617.9,1628.09,2443.77,3987.19,7765
PO-2024-EXT-05713,WO-2024-CS-02857,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-05,7994.5,7954.53,9793.62,15979.06,58040
PO-2024-EXT-05715,WO-2024-M10-02858,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-05,448.2,445.96,599.37,1113.12,4280
PO-2024-EXT-05722,WO-2024-M12-02861,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-05,2575,2585.3,1781.27,5069.77,19080
PO-2024-EXT-05724,WO-2024-CS-02862,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-05,9986,10060.9,6539.58,19618.76,54823
PO-2024-EXT-05729,WO-2024-CS-02865,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-06-05,12319.9,12258.3,13283.09,23614.39,111371
PO-2024-EXT-05730,WO-2024-CS-02865,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-05,12319.9,12402.44,13305.34,23653.93,71701
PO-2024-EXT-05734,WO-2024-CS-02867,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-05,10985.6,11026.25,8818.8,19628.93,59322
PO-2024-EXT-05751,WO-2024-CS-02876,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-06-05,6173.8,6142.93,7371.52,11057.27,35869
PO-2024-EXT-05752,WO-2024-CS-02876,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-05,6173.8,6206.52,4406.63,13219.89,53526
PO-2024-EXT-05759,WO-2024-M10-02880,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-06-05,526.8,524.17,381.6,1086.08,3877
PO-2024-EXT-05760,WO-2024-M10-02880,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-06-05,526.8,528.38,470.05,998.85,5125
PO-2024-EXT-05763,WO-2024-M10-02882,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-06-05,742.9,739.19,643.39,1248.94,6017
PO-2024-EXT-05765,WO-2024-M12-02883,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-05,2141.7,2130.99,2292.73,5613.24,13749
PO-2024-EXT-05767,WO-2024-CS-02884,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-05,5820,5790.9,7171.45,12749.25,54067
PO-2024-EXT-05768,WO-2024-CS-02884,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-05,5820,5846.77,5665.52,13219.55,20253
PO-2024-EXT-05771,WO-2024-M12-02886,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-05,1677.8,1669.41,1951.54,3624.29,13590
PO-2024-EXT-05780,WO-2024-CS-02890,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-05,9989.1,10027.06,7845.18,24843.04,77815
PO-2024-EXT-05781,WO-2024-M12-02891,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-05,1577.2,1569.31,2037.75,3784.39,6640
PO-2024-EXT-05788,WO-2024-CS-02894,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-05,14202.3,14273.31,12246.5,24864.11,61069
PO-2024-EXT-05801,WO-2024-M12-02901,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-05,2545.9,2533.17,3009.4,6110.01,8426
PO-2024-EXT-05802,WO-2024-M12-02901,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-05,2545.9,2560.16,2058.37,4802.86,9012
PO-2024-EXT-05811,WO-2024-M10-02906,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-05,598.1,595.11,905.16,1415.77,4856
PO-2024-EXT-05813,WO-2024-CS-02907,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-05,10886.5,10832.07,10156.15,21581.82,55630
PO-2024-EXT-05814,WO-2024-CS-02907,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-05,10886.5,10927.87,14555.92,25877.2,80233
PO-2024-EXT-05817,WO-2024-M12-02909,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-05,2206.7,2195.67,2110.04,4696.54,16748
PO-2024-EXT-05623,WO-2024-M12-02812,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-06,1750.4,1741.65,1850.33,3931.95,7526
PO-2024-EXT-05624,WO-2024-M12-02812,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-06-06,1750.4,1758.98,2296.52,4457.96,12095
PO-2024-EXT-05625,WO-2024-CS-02813,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-06-06,6708.2,6674.66,4645.56,14710.95,51116
PO-2024-EXT-05628,WO-2024-M12-02814,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-06,1225.7,1231.09,752.32,2830.15,6508
PO-2024-EXT-05640,WO-2024-CS-02820,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-06,10966.5,10995.01,8905.96,24079.07,86416
PO-2024-EXT-05645,WO-2024-CS-02823,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-06,4976.6,4951.72,7018.57,11451.35,29660
PO-2024-EXT-05648,WO-2024-CS-02824,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-06,3979,3995.71,3875.83,11627.52,38357
PO-2024-EXT-05662,WO-2024-M12-02831,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-06,2647.6,2667.19,1411.48,5309.84,22557
PO-2024-EXT-05665,WO-2024-CS-02833,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-06-06,4567.3,4544.46,4558.1,8848.06,27266
PO-2024-EXT-05672,WO-2024-CS-02836,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-06,9358.8,9392.49,9264.75,16470.67,31445
PO-2024-EXT-05679,WO-2024-M10-02840,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-06,886.8,882.37,995.4,2437.02,3343
PO-2024-EXT-05686,WO-2024-M12-02843,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-06,1181.6,1187.86,1084.28,2788.14,7574
PO-2024-EXT-05693,WO-2024-M10-02847,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-06,654.9,651.63,694.38,1475.55,4767
PO-2024-EXT-05696,WO-2024-M12-02848,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-06,671.2,674.09,654.07,1455.83,4275
PO-2024-EXT-05723,WO-2024-CS-02862,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-06,9986,9936.07,5814.59,20615.36,75893
PO-2024-EXT-05725,WO-2024-M10-02863,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-06,250,248.75,153.9,515.24,2112
PO-2024-EXT-05733,WO-2024-CS-02867,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-06,10985.6,10930.67,7738.92,24506.56,73054
PO-2024-EXT-05741,WO-2024-M12-02871,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-06,1047.8,1042.56,937.36,2534.36,3793
PO-2024-EXT-05742,WO-2024-M12-02871,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-06,1047.8,1056.18,1060.82,1885.92,10048
PO-2024-EXT-05747,WO-2024-CS-02874,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-06,5581.2,5553.29,6283.55,13985.96,25617
PO-2024-EXT-05753,WO-2024-M10-02877,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-06-06,297.4,295.91,314.37,668.05,1802
PO-2024-EXT-05755,WO-2024-M10-02878,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-06-06,887.7,883.26,867.72,1843.89,7927
PO-2024-EXT-05756,WO-2024-M10-02878,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-06-06,887.7,894.45,868.96,2127.45,7234
PO-2024-EXT-05762,WO-2024-M10-02881,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-06,860.6,865.68,517.68,1733.09,4586
PO-2024-EXT-05779,WO-2024-CS-02890,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-06,9989.1,9939.15,10881.38,27980.7,69923
PO-2024-EXT-05790,WO-2024-M10-02895,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-06,208.1,209.18,214.05,578.74,1773
PO-2024-EXT-05792,WO-2024-CS-02896,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-06,4641.3,4651.51,3712.37,12428.37,36944
PO-2024-EXT-05793,WO-2024-CS-02897,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-06,7487.9,7450.46,10286.11,16088.52,65519
PO-2024-EXT-05794,WO-2024-CS-02897,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-06,7487.9,7544.81,8051.82,19713.08,52115
PO-2024-EXT-05805,WO-2024-M12-02903,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-06,1816.6,1807.52,1438.43,4815.59,16367
PO-2024-EXT-05812,WO-2024-M10-02906,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-06,598.1,600.07,368.44,1473.77,4085
PO-2024-EXT-05816,WO-2024-M12-02908,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-06-06,2340.6,2349.73,2141.55,4766.66,15190
PO-2024-EXT-05832,WO-2024-M12-02916,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-06-06,1789.1,1794.83,1486.12,4975.27,14670
PO-2024-EXT-05841,WO-2024-CS-02921,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-06-06,11491.4,11433.94,9147.15,27441.46,93999
PO-2024-EXT-05862,WO-2024-M10-02931,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-06,627.4,632.36,887.83,1578.37,3011
PO-2024-EXT-05865,WO-2024-M12-02933,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-06,1495.7,1488.22,1385.83,2944.89,5264
PO-2024-EXT-05867,WO-2024-M12-02934,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-06,1985.3,1975.37,2896.68,4530.71,7127
PO-2024-EXT-05664,WO-2024-M12-02832,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-06-07,3239.9,3250.92,2317.9,7759.95,31038
PO-2024-EXT-05681,WO-2024-M10-02841,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-07,192.9,191.94,158.2,450.25,1446
PO-2024-EXT-05682,WO-2024-M10-02841,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-06-07,192.9,194.44,233.81,398.12,752
PO-2024-EXT-05685,WO-2024-M12-02843,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-07,1181.6,1175.69,852.37,2557.13,9062
PO-2024-EXT-05690,WO-2024-CS-02845,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-07,7394.5,7447,5107.15,13808.23,29578
PO-2024-EXT-05691,WO-2024-M10-02846,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-06-07,414.1,412.03,301.11,1132.75,1337
PO-2024-EXT-05692,WO-2024-M10-02846,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-07,414.1,415.67,447.13,995.24,3217
PO-2024-EXT-05699,WO-2024-M12-02850,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-06-07,1478.5,1471.11,1470.52,3781.34,8471
PO-2024-EXT-05703,WO-2024-M10-02852,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-07,719.6,716,869.51,1765.37,3094
PO-2024-EXT-05709,WO-2024-M12-02855,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-06-07,1617.9,1609.81,1173.71,3929.39,7685
PO-2024-EXT-05712,WO-2024-M12-02856,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-06-07,3054.7,3077.3,3747.23,7608.01,12982
PO-2024-EXT-05720,WO-2024-CS-02860,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-06-07,9856.6,9895.04,8979.75,26939.25,40707
PO-2024-EXT-05727,WO-2024-M10-02864,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-06-07,299.7,298.2,284.37,604.27,1441
PO-2024-EXT-05728,WO-2024-M10-02864,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-06-07,299.7,301.26,291.8,714.41,2604
PO-2024-EXT-05744,WO-2024-M10-02872,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-06-07,680,685.17,500.72,1883.67,2767
PO-2024-EXT-05746,WO-2024-M12-02873,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-06-07,3189.2,3205.46,3074.04,5708.92,18752
PO-2024-EXT-05769,WO-2024-M12-02885,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-06-07,715.3,711.72,678.98,1584.29,6931
PO-2024-EXT-05775,WO-2024-CS-02888,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-06-07,4209.2,4188.15,2711.83,8135.48,22813
PO-2024-EXT-05778,WO-2024-CS-02889,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-06-07,5917.6,5950.74,5947.17,9703.28,52607
PO-2024-EXT-05784,WO-2024-CS-02892,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-06-07,9454.5,9477.19,7226.36,21679.07,71665
