InvoiceNo,Ref_WorkOrderID,ExportDate,DestinationCountry,CountryOfOrigin,Exporter_EORI,ProductID,ProductName,CN_Code,Quantity_pcs,NetWeight_kg,GrossWeight_kg,FOB_Value_USD
INV-EU-2024-02705,WO-2024-M10-02705,2024-06-06,Netherlands,Taiwan,TW2066931342,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,10833,184.17,193.38,860
INV-EU-2024-02712,WO-2024-M12-02712,2024-06-06,Germany,Taiwan,TW2066258247,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,42071,2682.05,2892.41,9923
INV-EU-2024-02738,WO-2024-M12-02738,2024-06-06,Germany,Taiwan,TW2066217415,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,23724,1512.44,1631.06,8817
INV-EU-2024-02747,WO-2024-CS-02747,2024-06-06,France,Taiwan,TW2066869470,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,11848,3222.66,3459.62,17756
INV-EU-2024-02751,WO-2024-M10-02751,2024-06-06,France,Taiwan,TW2066404873,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,16960,288.32,302.74,2026
INV-EU-2024-02758,WO-2024-M12-02758,2024-06-06,Italy,Taiwan,TW2066491297,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,49043,3126.55,3371.77,21885
INV-EU-2024-02760,WO-2024-M10-02760,2024-06-06,Italy,Taiwan,TW2066189452,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,13982,237.71,249.6,1031
INV-EU-2024-02769,WO-2024-M12-02769,2024-06-06,Netherlands,Taiwan,TW2066776343,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,16014,1020.93,1101,4349
INV-EU-2024-02779,WO-2024-CS-02779,2024-06-06,Spain,Taiwan,TW2066328070,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,23709,6448.9,6923.08,28568
INV-EU-2024-02790,WO-2024-M10-02790,2024-06-06,Germany,Taiwan,TW2066935559,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,33340,566.79,595.13,2063
INV-EU-2024-02795,WO-2024-M12-02795,2024-06-06,Netherlands,Taiwan,TW2066883111,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38317,2442.74,2634.32,18882
INV-EU-2024-02801,WO-2024-CS-02801,2024-06-06,Spain,Taiwan,TW2066563324,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,18926,5148.07,5526.59,25791
INV-EU-2024-02810,WO-2024-CS-02810,2024-06-06,France,Taiwan,TW2066554435,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,43683,11881.97,12755.63,81035
INV-EU-2024-02826,WO-2024-CS-02826,2024-06-06,France,Taiwan,TW2066313302,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,43997,11967.3,12847.24,73479
INV-EU-2024-02830,WO-2024-M10-02830,2024-06-06,Germany,Taiwan,TW2066832437,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,38348,651.92,684.52,3820
INV-EU-2024-02711,WO-2024-CS-02711,2024-06-07,Netherlands,Taiwan,TW2066806771,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,30128,8194.88,8797.44,47858
INV-EU-2024-02729,WO-2024-M10-02729,2024-06-07,Italy,Taiwan,TW2066276746,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,23815,404.86,425.1,2473
INV-EU-2024-02731,WO-2024-M10-02731,2024-06-07,Germany,Taiwan,TW2066503673,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,12692,215.77,226.56,992
INV-EU-2024-02768,WO-2024-CS-02768,2024-06-07,Germany,Taiwan,TW2066627953,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35547,9668.8,10379.74,64684
INV-EU-2024-02770,WO-2024-CS-02770,2024-06-07,France,Taiwan,TW2066897000,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,24160,6571.78,7054.98,34501
INV-EU-2024-02777,WO-2024-CS-02777,2024-06-07,Italy,Taiwan,TW2066776136,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,40840,11108.5,11925.3,48544
INV-EU-2024-02786,WO-2024-M12-02786,2024-06-07,Germany,Taiwan,TW2066715921,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,21420,1365.53,1472.63,9968
INV-EU-2024-02788,WO-2024-CS-02788,2024-06-07,Italy,Taiwan,TW2066868034,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,46756,12717.79,13652.91,72237
INV-EU-2024-02789,WO-2024-M10-02789,2024-06-07,France,Taiwan,TW2066796562,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,20526,348.95,366.4,2201
INV-EU-2024-02798,WO-2024-M12-02798,2024-06-07,Germany,Taiwan,TW2066942271,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,25246,1609.48,1735.71,7387
INV-EU-2024-02804,WO-2024-CS-02804,2024-06-07,Netherlands,Taiwan,TW2066803878,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,15596,4242.26,4554.18,13532
INV-EU-2024-02806,WO-2024-CS-02806,2024-06-07,Spain,Taiwan,TW2066417395,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35211,9577.52,10281.74,36586
INV-EU-2024-02817,WO-2024-M12-02817,2024-06-07,Netherlands,Taiwan,TW2066593886,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,36344,2316.93,2498.65,11700
INV-EU-2024-02819,WO-2024-M10-02819,2024-06-07,Germany,Taiwan,TW2066973237,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,14422,245.18,257.44,750
INV-EU-2024-02823,WO-2024-CS-02823,2024-06-07,Netherlands,Taiwan,TW2066115560,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,17306,4707.46,5053.58,20995
INV-EU-2024-02824,WO-2024-CS-02824,2024-06-07,France,Taiwan,TW2066919114,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,13837,3763.82,4040.56,25857
INV-EU-2024-02828,WO-2024-M12-02828,2024-06-07,Netherlands,Taiwan,TW2066845495,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,44725,2851.28,3074.91,15853
INV-EU-2024-02735,WO-2024-CS-02735,2024-06-08,Spain,Taiwan,TW2066514340,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,23304,6338.89,6804.97,38920
INV-EU-2024-02743,WO-2024-CS-02743,2024-06-08,France,Taiwan,TW2066293110,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,11724,3189.16,3423.64,18018
INV-EU-2024-02750,WO-2024-M12-02750,2024-06-08,France,Taiwan,TW2066541743,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12110,772.06,832.61,4578
INV-EU-2024-02755,WO-2024-M12-02755,2024-06-08,Netherlands,Taiwan,TW2066530589,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,18675,1190.54,1283.91,4571
INV-EU-2024-02778,WO-2024-CS-02778,2024-06-08,Italy,Taiwan,TW2066471629,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27154,7386.02,7929.1,47861
INV-EU-2024-02780,WO-2024-CS-02780,2024-06-08,Spain,Taiwan,TW2066125354,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,18192,4948.38,5312.22,24791
INV-EU-2024-02781,WO-2024-M12-02781,2024-06-08,Spain,Taiwan,TW2066759849,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,46423,2959.5,3191.61,17224
INV-EU-2024-02791,WO-2024-M12-02791,2024-06-08,France,Taiwan,TW2066571720,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,40534,2584.06,2786.73,8268
INV-EU-2024-02792,WO-2024-M10-02792,2024-06-08,France,Taiwan,TW2066207654,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,34252,582.3,611.41,4000
INV-EU-2024-02814,WO-2024-M12-02814,2024-06-08,Italy,Taiwan,TW2066949815,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,18186,1159.41,1250.34,5878
INV-EU-2024-02816,WO-2024-M10-02816,2024-06-08,Germany,Taiwan,TW2066470334,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,30870,524.8,551.04,3363
INV-EU-2024-02818,WO-2024-M10-02818,2024-06-08,Italy,Taiwan,TW2066408180,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,48926,831.75,873.34,4716
INV-EU-2024-02839,WO-2024-M10-02839,2024-06-08,France,Taiwan,TW2066739988,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,28528,484.98,509.23,1721
INV-EU-2024-02846,WO-2024-M10-02846,2024-06-08,Germany,Taiwan,TW2066987132,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,23041,391.7,411.28,1511
INV-EU-2024-02857,WO-2024-CS-02857,2024-06-08,Italy,Taiwan,TW2066990189,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27802,7562.15,8118.19,40911
INV-EU-2024-02859,WO-2024-M12-02859,2024-06-08,Spain,Taiwan,TW2066713671,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12146,774.33,835.06,5048
INV-EU-2024-02756,WO-2024-M12-02756,2024-06-09,Germany,Taiwan,TW2066121249,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,17461,1113.17,1200.48,6845
INV-EU-2024-02757,WO-2024-M12-02757,2024-06-09,Netherlands,Taiwan,TW2066229567,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,27930,1780.6,1920.25,7870
INV-EU-2024-02771,WO-2024-CS-02771,2024-06-09,Germany,Taiwan,TW2066903815,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35093,9545.36,10247.22,51831
INV-EU-2024-02787,WO-2024-M10-02787,2024-06-09,Italy,Taiwan,TW2066680783,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,14934,253.88,266.57,1957
INV-EU-2024-02800,WO-2024-M12-02800,2024-06-09,Spain,Taiwan,TW2066619143,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,47284,3014.36,3250.78,16217
INV-EU-2024-02805,WO-2024-CS-02805,2024-06-09,Italy,Taiwan,TW2066259668,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,19743,5370.17,5765.03,34476
INV-EU-2024-02807,WO-2024-CS-02807,2024-06-09,Germany,Taiwan,TW2066556903,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27496,7479.01,8028.93,35600
INV-EU-2024-02809,WO-2024-CS-02809,2024-06-09,Italy,Taiwan,TW2066933195,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,11231,3054.94,3279.56,22056
INV-EU-2024-02822,WO-2024-M12-02822,2024-06-09,Netherlands,Taiwan,TW2066301477,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,15226,970.7,1046.83,5290
INV-EU-2024-02825,WO-2024-M12-02825,2024-06-09,Spain,Taiwan,TW2066646337,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,15866,1011.47,1090.8,7859
INV-EU-2024-02832,WO-2024-M12-02832,2024-06-09,Spain,Taiwan,TW2066516122,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,48073,3064.68,3305.05,17284
INV-EU-2024-02833,WO-2024-CS-02833,2024-06-09,Italy,Taiwan,TW2066236617,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,15883,4320.29,4637.95,26742
INV-EU-2024-02847,WO-2024-M10-02847,2024-06-09,Italy,Taiwan,TW2066446577,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,36440,619.49,650.46,4522
INV-EU-2024-02861,WO-2024-M12-02861,2024-06-09,Spain,Taiwan,TW2066406824,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38207,2435.74,2626.77,11374
INV-EU-2024-02873,WO-2024-M12-02873,2024-06-09,Spain,Taiwan,TW2066747373,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,47321,3016.72,3253.32,16229
INV-EU-2024-02774,WO-2024-M12-02774,2024-06-10,Netherlands,Taiwan,TW2066379527,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,21589,1376.3,1484.24,5945
INV-EU-2024-02776,WO-2024-CS-02776,2024-06-10,France,Taiwan,TW2066404141,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20661,5619.99,6033.21,21805
INV-EU-2024-02797,WO-2024-M10-02797,2024-06-10,France,Taiwan,TW2066855243,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,28232,479.96,503.96,3028
INV-EU-2024-02811,WO-2024-CS-02811,2024-06-10,Italy,Taiwan,TW2066486358,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,45793,12455.77,13371.63,46584
INV-EU-2024-02815,WO-2024-M12-02815,2024-06-10,Germany,Taiwan,TW2066838605,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38738,2469.61,2663.3,12792
INV-EU-2024-02820,WO-2024-CS-02820,2024-06-10,Spain,Taiwan,TW2066815271,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,38137,10373.42,11136.16,42945
INV-EU-2024-02821,WO-2024-M12-02821,2024-06-10,Italy,Taiwan,TW2066469950,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,47213,3009.83,3245.89,22664
INV-EU-2024-02829,WO-2024-CS-02829,2024-06-10,France,Taiwan,TW2066248634,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,22980,6250.82,6710.42,43693
INV-EU-2024-02834,WO-2024-M12-02834,2024-06-10,Germany,Taiwan,TW2066450642,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19768,1260.26,1359.1,8998
INV-EU-2024-02836,WO-2024-CS-02836,2024-06-10,France,Taiwan,TW2066310133,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,32546,8852.67,9503.59,47981
INV-EU-2024-02843,WO-2024-M12-02843,2024-06-10,Spain,Taiwan,TW2066668604,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,17532,1117.69,1205.35,7097
INV-EU-2024-02848,WO-2024-M12-02848,2024-06-10,Germany,Taiwan,TW2066523420,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,9959,634.9,684.69,3784
INV-EU-2024-02862,WO-2024-CS-02862,2024-06-10,Italy,Taiwan,TW2066593789,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,34727,9445.95,10140.49,75473
INV-EU-2024-02877,WO-2024-M10-02877,2024-06-10,France,Taiwan,TW2066299703,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,16548,281.32,295.39,1150
INV-EU-2024-02878,WO-2024-M10-02878,2024-06-10,Netherlands,Taiwan,TW2066900927,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,49393,839.69,881.67,4786
INV-EU-2024-02883,WO-2024-M12-02883,2024-06-10,Netherlands,Taiwan,TW2066441062,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,31778,2025.88,2184.77,9703
INV-EU-2024-02887,WO-2024-M12-02887,2024-06-10,Italy,Taiwan,TW2066133082,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,40986,2612.91,2817.84,20824
INV-EU-2024-02888,WO-2024-CS-02888,2024-06-10,France,Taiwan,TW2066715491,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,14638,3981.56,4274.32,21978
INV-EU-2024-02896,WO-2024-CS-02896,2024-06-10,Italy,Taiwan,TW2066823629,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,16140,4390.3,4713.1,34332
INV-EU-2024-02906,WO-2024-M10-02906,2024-06-10,France,Taiwan,TW2066249564,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,33279,565.75,594.04,4186
INV-EU-2024-02782,WO-2024-CS-02782,2024-06-11,France,Taiwan,TW2066519235,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,37028,10071.86,10812.42,47539
INV-EU-2024-02796,WO-2024-CS-02796,2024-06-11,Germany,Taiwan,TW2066687060,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,25684,6986.18,7499.86,51907
INV-EU-2024-02803,WO-2024-M10-02803,2024-06-11,France,Taiwan,TW2066902735,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,10432,177.36,186.23,789
INV-EU-2024-02808,WO-2024-M10-02808,2024-06-11,Netherlands,Taiwan,TW2066527382,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,13114,222.95,234.1,1339
INV-EU-2024-02812,WO-2024-M12-02812,2024-06-11,Netherlands,Taiwan,TW2066365137,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,25972,1655.74,1785.6,12434
INV-EU-2024-02813,WO-2024-CS-02813,2024-06-11,Italy,Taiwan,TW2066707856,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,23328,6345.41,6811.97,25825
INV-EU-2024-02827,WO-2024-M12-02827,2024-06-11,Italy,Taiwan,TW2066215038,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,11401,726.85,783.86,3823
INV-EU-2024-02831,WO-2024-M12-02831,2024-06-11,Spain,Taiwan,TW2066279311,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,39284,2504.41,2700.83,12346
INV-EU-2024-02838,WO-2024-CS-02838,2024-06-11,Spain,Taiwan,TW2066444052,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,18207,4952.45,5316.59,36549
INV-EU-2024-02840,WO-2024-M10-02840,2024-06-11,Netherlands,Taiwan,TW2066417039,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,49343,838.84,880.78,5754
INV-EU-2024-02842,WO-2024-M10-02842,2024-06-11,Spain,Taiwan,TW2066143229,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,37752,641.8,673.89,3087
INV-EU-2024-02858,WO-2024-M10-02858,2024-06-11,France,Taiwan,TW2066238310,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,24938,423.96,445.16,1606
INV-EU-2024-02863,WO-2024-M10-02863,2024-06-11,Netherlands,Taiwan,TW2066675602,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,13910,236.48,248.3,1631
INV-EU-2024-02869,WO-2024-CS-02869,2024-06-11,France,Taiwan,TW2066544489,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,11251,3060.33,3285.35,18668
INV-EU-2024-02871,WO-2024-M12-02871,2024-06-11,Germany,Taiwan,TW2066296014,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,15547,991.13,1068.87,6591
INV-EU-2024-02876,WO-2024-CS-02876,2024-06-11,Germany,Taiwan,TW2066899992,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,21470,5839.92,6269.32,41463
INV-EU-2024-02879,WO-2024-M12-02879,2024-06-11,Italy,Taiwan,TW2066974610,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,49484,3154.64,3402.06,21703
INV-EU-2024-02885,WO-2024-M12-02885,2024-06-11,France,Taiwan,TW2066275184,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,10613,676.61,729.67,4167
INV-EU-2024-02897,WO-2024-CS-02897,2024-06-11,France,Taiwan,TW2066994517,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,26040,7082.95,7603.75,25711
INV-EU-2024-02900,WO-2024-CS-02900,2024-06-11,Netherlands,Taiwan,TW2066963722,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,26744,7274.49,7809.37,30043
INV-EU-2024-02902,WO-2024-CS-02902,2024-06-11,France,Taiwan,TW2066883047,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,26953,7331.44,7870.5,30205
INV-EU-2024-02907,WO-2024-CS-02907,2024-06-11,Germany,Taiwan,TW2066511548,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,37859,10297.75,11054.93,63331
INV-EU-2024-02917,WO-2024-M10-02917,2024-06-11,France,Taiwan,TW2066138815,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,16470,279.99,293.99,1559
INV-EU-2024-02918,WO-2024-M12-02918,2024-06-11,Italy,Taiwan,TW2066527894,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,18424,1174.55,1266.67,8445
INV-EU-2024-02925,WO-2024-CS-02925,2024-06-11,Netherlands,Taiwan,TW2066273281,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,38518,10476.9,11247.26,58251
INV-EU-2024-02926,WO-2024-M12-02926,2024-06-11,Spain,Taiwan,TW2066445850,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32935,2099.66,2264.34,16650
INV-EU-2024-02927,WO-2024-M10-02927,2024-06-11,Netherlands,Taiwan,TW2066555419,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,28728,488.38,512.8,3565
INV-EU-2024-02931,WO-2024-M10-02931,2024-06-11,Spain,Taiwan,TW2066306645,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,34910,593.47,623.14,3103
INV-EU-2024-02799,WO-2024-M10-02799,2024-06-12,Netherlands,Taiwan,TW2066710330,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,30247,514.21,539.92,3542
INV-EU-2024-02841,WO-2024-M10-02841,2024-06-12,Spain,Taiwan,TW2066795127,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,10733,182.47,191.59,1269
INV-EU-2024-02845,WO-2024-CS-02845,2024-06-12,France,Taiwan,TW2066311256,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,25715,6994.6,7508.9,55397
INV-EU-2024-02849,WO-2024-M10-02849,2024-06-12,Spain,Taiwan,TW2066982337,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,32322,549.49,576.96,2802
INV-EU-2024-02851,WO-2024-M10-02851,2024-06-12,France,Taiwan,TW2066316253,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,11751,199.78,209.77,701
INV-EU-2024-02865,WO-2024-CS-02865,2024-06-12,France,Taiwan,TW2066378872,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,42844,11653.64,12510.52,63162
INV-EU-2024-02884,WO-2024-CS-02884,2024-06-12,Italy,Taiwan,TW2066550460,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20239,5505.26,5910.04,22076
INV-EU-2024-02886,WO-2024-M12-02886,2024-06-12,Netherlands,Taiwan,TW2066484075,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,24895,1587.06,1711.53,11934
INV-EU-2024-02889,WO-2024-CS-02889,2024-06-12,Germany,Taiwan,TW2066374177,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20579,5597.57,6009.15,38063
INV-EU-2024-02893,WO-2024-CS-02893,2024-06-12,Italy,Taiwan,TW2066994354,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,12467,3391.04,3640.38,16955
INV-EU-2024-02910,WO-2024-CS-02910,2024-06-12,France,Taiwan,TW2066142261,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20105,5468.73,5870.83,39812
INV-EU-2024-02913,WO-2024-M12-02913,2024-06-12,France,Taiwan,TW2066986095,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,36520,2328.19,2510.79,18369
INV-EU-2024-02936,WO-2024-CS-02936,2024-06-12,Germany,Taiwan,TW2066393532,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,46687,12698.88,13632.62,97146
INV-EU-2024-02943,WO-2024-M12-02943,2024-06-12,Italy,Taiwan,TW2066640683,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37029,2360.63,2545.78,12959
INV-EU-2024-02951,WO-2024-M10-02951,2024-06-12,France,Taiwan,TW2066582828,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,14422,245.18,257.44,1836
INV-EU-2024-02835,WO-2024-M10-02835,2024-06-13,Italy,Taiwan,TW2066140440,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,32505,552.6,580.23,3205
INV-EU-2024-02844,WO-2024-M10-02844,2024-06-13,France,Taiwan,TW2066664148,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,47913,814.53,855.26,4919
INV-EU-2024-02852,WO-2024-M10-02852,2024-06-13,France,Taiwan,TW2066350220,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,40039,680.68,714.71,3607
INV-EU-2024-02853,WO-2024-M12-02853,2024-06-13,France,Taiwan,TW2066618661,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19594,1249.18,1347.15,6907
INV-EU-2024-02854,WO-2024-M10-02854,2024-06-13,Spain,Taiwan,TW2066123312,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,37035,629.61,661.09,2908
INV-EU-2024-02856,WO-2024-M12-02856,2024-06-13,Spain,Taiwan,TW2066216723,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,45325,2889.5,3116.13,12193
INV-EU-2024-02860,WO-2024-CS-02860,2024-06-13,Netherlands,Taiwan,TW2066977676,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,34277,9323.55,10009.09,72537
INV-EU-2024-02874,WO-2024-CS-02874,2024-06-13,Netherlands,Taiwan,TW2066163211,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,19409,5279.36,5667.54,16207
INV-EU-2024-02880,WO-2024-M10-02880,2024-06-13,Germany,Taiwan,TW2066888949,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,29312,498.32,523.24,3124
INV-EU-2024-02881,WO-2024-M10-02881,2024-06-13,France,Taiwan,TW2066638570,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,47886,814.07,854.77,4412
INV-EU-2024-02894,WO-2024-CS-02894,2024-06-13,Germany,Taiwan,TW2066804924,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,49390,13434.23,14422.03,44467
INV-EU-2024-02898,WO-2024-CS-02898,2024-06-13,Netherlands,Taiwan,TW2066453159,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,42743,11626.11,12480.97,90916
INV-EU-2024-02901,WO-2024-M12-02901,2024-06-13,Netherlands,Taiwan,TW2066744769,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37775,2408.21,2597.09,14738
INV-EU-2024-02903,WO-2024-M12-02903,2024-06-13,Netherlands,Taiwan,TW2066892770,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,26954,1718.37,1853.14,9072
INV-EU-2024-02909,WO-2024-M12-02909,2024-06-13,Netherlands,Taiwan,TW2066110516,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32742,2087.36,2251.07,12148
INV-EU-2024-02919,WO-2024-M10-02919,2024-06-13,Germany,Taiwan,TW2066791713,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,28121,478.07,501.97,2796
